taxon_oid,Ecosystem Subtype,Latitude,Longitude,Origin,Plasmid Count,Ecosystem Subtype Custom
3300049791,Temperate forest,35.88,-106.54,Meta,8,Temperate forest
3300031854,Agricultural land,39.65,-79.94,Meta,5,Agricultural land
3300049002,Temperate forest,33.7,-117.47,Meta,39,Temperate forest
3300039504,Unclassified,40.8,-76.34,Meta,6,Unclassified
3300049664,Rhizosphere,37.85,-122.29,Meta,9,Rhizosphere
3300020946,Temperate forest,42.48,-72.18,Meta,5,Temperate forest
3300049342,Agricultural land,38.55,-121.87,Meta,1,Agricultural land
3300005444,Rhizosphere,42.39,-85.37,Meta,23,Rhizosphere
3300051261,Unclassified,38.99,-123.07,Meta,1,Unclassified
3300042824,Floodplain,38.92,-106.96,Meta,33,Other
3300046512,Rhizosphere,44.59,-123.19,Meta,292,Rhizosphere
3300003567,Rhizosphere,35.91,-79.05,Meta,2,Rhizosphere
3300005238,Biochar,-33.92,151.24,Meta,6,Other
3300050241,Agricultural land,45.27,-97.84,Meta,129,Agricultural land
3300036780,Temperate forest,35.5,-121.0,Meta,321,Temperate forest
3300021526,Agricultural land,41.92,-93.75,Meta,5,Agricultural land
3300020610,Rhizosphere,42.39,-85.37,Meta,28,Rhizosphere
3300020581,Temperate forest,42.48,-72.18,Meta,63,Temperate forest
3300049038,Grasslands,38.53,-121.78,Meta,1,Grasslands
3300039607,Tropical forest,18.32,-65.82,Meta,1,Tropical forest
3300049459,Rhizosphere,44.59,-123.19,Meta,140,Rhizosphere
3300049567,Grasslands,41.89,-89.31,Meta,2,Grasslands
3300044810,Unclassified,40.37,-106.11,Meta,19,Unclassified
3300035020,Tailings,47.37,8.56,Meta,21,Other
3300020807,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300049927,Temperate forest,35.88,-106.53,Meta,9,Temperate forest
3300020780,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300020770,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300039308,Desert,33.88,-115.91,Meta,23,Other
3300043811,Temperate forest,42.3,-72.12,Meta,61,Temperate forest
3300027524,Temperate forest,38.88,-120.64,Meta,4,Temperate forest
3300043596,Watershed,38.99,-107.01,Meta,2,Other
3300039479,Agricultural land,1.3,103.76,Meta,6,Agricultural land
3300049164,Unclassified,35.88,-106.3,Meta,72,Unclassified
3300041411,Rhizosphere,41.89,-103.69,Meta,100,Rhizosphere
3300049590,Rhizosphere,29.41,-82.18,Meta,43,Rhizosphere
3300043258,Temperate forest,42.53,-72.19,Meta,1,Temperate forest
3300028558,Rhizosphere,47.65,-122.3,Meta,32,Rhizosphere
3300027043,Tropical forest,18.0,-65.0,Meta,16,Tropical forest
3300005260,Biochar,-33.92,151.24,Meta,22,Other
3300044692,Agricultural land,14.75,-16.85,Meta,27,Agricultural land
3300048766,Peat,68.35,19.05,Meta,6,Peat
3300002568,Grasslands,38.99,-123.07,Meta,31,Grasslands
3300005435,Rhizosphere,42.48,-85.45,Meta,50,Rhizosphere
3300040546,Boreal forest/Taiga,47.53,19.01,Meta,3,Other
3300049562,Grasslands,41.88,-89.34,Meta,1,Grasslands
3300043661,Watershed,38.99,-107.06,Meta,117,Other
3300037153,Agricultural land,26.65,-80.63,Meta,233,Agricultural land
3300044706,Rhizosphere,14.75,-16.85,Meta,10,Rhizosphere
3300036860,Agricultural land,41.17,-96.41,Meta,76,Agricultural land
3300061216,Grasslands,33.4,-97.57,Meta,82,Grasslands
3300050239,Agricultural land,45.27,-97.84,Meta,157,Agricultural land
3300020802,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300020754,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300040272,Grasslands,-26.7,27.08,Meta,4,Grasslands
3300044815,Unclassified,40.51,-106.05,Meta,24,Unclassified
3300021018,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300047662,Peat,68.36,19.05,Meta,46,Peat
3300000955,Grasslands,39.0,-77.1,Meta,2,Grasslands
3300020785,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300020775,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300027633,Temperate forest,38.88,-120.64,Meta,4,Temperate forest
3300045120,Temperate forest,46.31,-92.3,Meta,7,Temperate forest
3300036793,Temperate forest,-34.5,150.0,Meta,33,Temperate forest
3300020838,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300012961,Agricultural land,42.45,-76.38,Meta,10,Agricultural land
3300040289,Boreal forest/Taiga,60.2,24.96,Meta,2,Other
3300061668,Agricultural land,53.55,-114.2,Meta,14,Agricultural land
3300040034,Unclassified,-22.91,132.64,Meta,1,Unclassified
3300020942,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300060648,Temperate forest,44.93,-110.63,Meta,8,Temperate forest
3300039487,Unclassified,40.8,-76.34,Meta,17,Unclassified
3300050467,Unclassified,46.24,-122.17,Meta,8,Unclassified
3300039880,Unclassified,-12.51,135.81,Meta,1,Unclassified
3300039477,Unclassified,63.88,-149.23,Meta,29,Unclassified
3300046516,Rhizosphere,46.12,-123.27,Meta,154,Rhizosphere
3300054953,Temperate forest,48.9,13.56,Meta,26,Temperate forest
3300041814,Grasslands,38.99,-107.07,Meta,1,Grasslands
3300044828,Unclassified,40.43,-106.25,Meta,34,Unclassified
3300020670,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300037258,Temperate forest,37.0,-122.2,Meta,618,Temperate forest
3300021025,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300005524,Unclassified,40.8,-76.34,Meta,76,Unclassified
3300028722,Floodplain,38.92,-106.95,Meta,9,Other
3300046461,Rhizosphere,46.12,-123.27,Meta,34,Rhizosphere
3300009095,Agricultural land,41.77,-111.81,Meta,241,Agricultural land
3300049850,Rhizosphere,37.85,-122.29,Meta,20,Rhizosphere
3300049457,Temperate forest,35.88,-106.53,Meta,2,Temperate forest
3300039609,Unclassified,-41.53,145.9,Meta,1,Unclassified
3300049569,Rhizosphere,29.41,-82.17,Meta,266,Rhizosphere
3300020896,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300050232,Agricultural land,41.84,-88.23,Meta,68,Agricultural land
3300044765,Rhizosphere,14.75,-16.85,Meta,61,Rhizosphere
3300048783,Watershed,38.96,-106.98,Meta,6,Other
3300020809,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300048773,Peat,68.35,19.05,Meta,78,Peat
3300049006,Temperate forest,33.7,-117.47,Meta,25,Temperate forest
3300049191,Grasslands,38.53,-121.78,Meta,18,Grasslands
3300020947,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300031665,Rhizosphere,30.26,-88.24,Meta,1,Rhizosphere
3300006894,Agricultural land,41.77,-111.81,Meta,1,Agricultural land
3300024290,Temperate forest,40.44,-87.03,Meta,1,Temperate forest
3300039472,Unclassified,-36.67,142.29,Meta,5,Unclassified
3300049513,Rhizosphere,37.85,-122.29,Meta,5,Rhizosphere
3300044699,Grasslands,41.9,-89.36,Meta,60,Grasslands
3300021527,Agricultural land,41.92,-93.75,Meta,4,Agricultural land
3300043502,Watershed,38.92,-106.95,Meta,1,Other
3300032144,Garden,34.01,-118.47,Meta,33,Other
3300020654,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300042145,Rhizosphere,41.95,-103.7,Meta,10,Rhizosphere
3300036806,Temperate forest,37.0,-122.2,Meta,70,Temperate forest
3300051526,Unclassified,46.24,-122.17,Meta,1,Unclassified
3300048816,Peat,68.35,19.05,Meta,64,Peat
3300012830,Unclassified,43.07,-89.4,Meta,12,Unclassified
3300061644,Temperate forest,45.83,-122.02,Meta,232,Temperate forest
3300043345,Watershed,38.99,-107.0,Meta,2,Other
3300051204,Agricultural land,43.3,-89.33,Meta,174,Agricultural land
3300049452,Agricultural land,44.59,-123.19,Meta,1,Agricultural land
3300060664,Grasslands,39.1,-96.56,Meta,36,Grasslands
3300005354,Rhizosphere,42.39,-85.37,Meta,10,Rhizosphere
3300050237,Agricultural land,45.27,-97.84,Meta,25,Agricultural land
3300052936,Temperate forest,41.12,-106.15,Meta,59,Temperate forest
3300020675,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300046714,Agricultural land,46.12,-123.27,Meta,16,Agricultural land
3300043538,Watershed,38.95,-107.07,Meta,18,Other
3300021020,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300028444,Desert,33.2,-117.27,Meta,5,Other
3300031226,Riparian zone,46.04,-122.86,Meta,1,Other
3300025893,Rhizosphere,42.39,-85.37,Meta,6,Rhizosphere
3300035074,Agricultural land,57.19,-2.21,Meta,62,Agricultural land
3300045085,Watershed,38.96,-106.99,Meta,17,Other
3300048821,Peat,68.35,19.05,Meta,178,Peat
3300034630,Unclassified,21.54,-157.88,Meta,23,Unclassified
3300042828,Floodplain,38.92,-106.95,Meta,19,Other
3300035170,Rhizosphere,46.11,-122.99,Meta,13,Rhizosphere
3300045582,Temperate forest,47.55,-92.3,Meta,4,Temperate forest
3300039532,Unclassified,63.88,-149.23,Meta,6,Unclassified
3300049130,Rhizosphere,37.85,-122.29,Meta,1,Rhizosphere
3300049034,Grasslands,38.53,-121.78,Meta,10,Grasslands
3300037632,Agricultural land,42.01,-93.74,Meta,19,Agricultural land
3300048985,Temperate forest,47.55,-92.3,Meta,5,Temperate forest
3300053779,Unclassified,35.88,-106.3,Meta,112,Unclassified
3300021559,Temperate forest,42.48,-72.18,Meta,106,Temperate forest
3300020840,Temperate forest,42.48,-72.18,Meta,5,Temperate forest
3300045932,Tropical forest,32.58,-110.85,Meta,18,Tropical forest
3300054114,Rhizosphere,29.41,-82.18,Meta,21,Rhizosphere
3300051670,Temperate forest,48.9,13.56,Meta,27,Temperate forest
3300031858,Agricultural land,39.65,-79.94,Meta,3,Agricultural land
3300039640,Temperate forest,39.34,-76.6,Meta,1,Temperate forest
3300050025,Peat,68.35,19.05,Meta,64,Peat
3300060888,Tropical forest,17.97,-66.86,Meta,12,Tropical forest
3300003911,Rhizosphere,18.4,-66.05,Meta,3,Rhizosphere
3300049668,Rhizosphere,37.85,-122.29,Meta,10,Rhizosphere
3300030609,Orchard,48.36,5.74,Meta,1,Other
3300002100,Unclassified,39.21,-96.59,Meta,1,Unclassified
3300024246,Temperate forest,40.44,-87.03,Meta,2,Temperate forest
3300046379,Temperate forest,35.68,-83.48,Meta,1,Temperate forest
3300012891,Agricultural land,43.3,-89.38,Meta,1,Agricultural land
3300025256,Unclassified,35.91,-79.05,Meta,139,Unclassified
3300050352,Peat,68.35,19.05,Meta,25,Peat
3300035154,Temperate forest,38.79,-120.43,Meta,1,Temperate forest
3300050124,Peat,68.35,19.05,Meta,11,Peat
3300039537,Unclassified,63.88,-149.23,Meta,2,Unclassified
3300052904,Temperate forest,41.12,-106.15,Meta,6,Temperate forest
3300050020,Peat,68.35,19.05,Meta,143,Peat
3300060730,Temperate forest,37.0,-119.01,Meta,16,Temperate forest
3300025919,Rhizosphere,42.39,-85.37,Meta,58,Rhizosphere
3300020966,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
2088090014,Grasslands,39.0,-77.1,Meta,5,Grasslands
3300035175,Agricultural land,57.19,-2.21,Meta,16,Agricultural land
3300045070,Watershed,38.96,-106.98,Meta,2,Other
3300003373,Rhizosphere,18.4,-66.05,Meta,3,Rhizosphere
3300039977,Unclassified,-39.86,143.89,Meta,1,Unclassified
3300043639,Watershed,38.86,-107.1,Meta,2,Other
3300028771,Floodplain,38.92,-106.95,Meta,13,Other
3300035693,Agricultural land,57.19,-2.21,Meta,2,Agricultural land
3300046408,Temperate forest,35.68,-83.48,Meta,2,Temperate forest
3300046835,Agricultural land,44.59,-123.19,Meta,3,Agricultural land
3300000597,Tropical forest,-10.17,-62.79,Meta,2,Tropical forest
3300036834,Temperate forest,-34.5,150.0,Meta,24,Temperate forest
3300049135,Unclassified,35.88,-106.3,Meta,37,Unclassified
3300046788,Agricultural land,46.12,-123.27,Meta,42,Agricultural land
3300045003,Agricultural land,14.75,-16.85,Meta,96,Agricultural land
3300053777,Unclassified,35.88,-106.3,Meta,104,Unclassified
3300020624,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300043632,Watershed,38.98,-107.04,Meta,7,Other
3300047646,Peat,68.35,19.05,Meta,15,Peat
3300039951,Boreal forest/Taiga,60.19,24.98,Meta,14,Other
3300020905,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300046372,Temperate forest,35.68,-83.48,Meta,2,Temperate forest
3300027181,Temperate forest,38.88,-120.64,Meta,2,Temperate forest
3300032002,Rhizosphere,38.5,-121.7,Meta,56,Rhizosphere
3300025986,Rhizosphere,42.39,-85.37,Meta,71,Rhizosphere
3300000704,Tropical forest,18.0,-65.0,Meta,2,Tropical forest
3300039740,Unclassified,-42.38,147.31,Meta,1,Unclassified
3300047631,Temperate forest,35.68,-83.48,Meta,3,Temperate forest
3300044541,Watershed,38.98,-107.07,Meta,4,Other
3300025912,Rhizosphere,42.39,-85.37,Meta,55,Rhizosphere
3300040060,Boreal forest/Taiga,60.99,25.65,Meta,4,Other
3300027711,Agricultural land,41.77,-111.81,Meta,72,Agricultural land
3300050018,Peat,68.35,19.05,Meta,44,Peat
3300056870,Peat,68.35,19.05,Meta,212,Peat
3300053176,Unclassified,35.88,-106.3,Meta,243,Unclassified
3300054563,Pasture,39.0,-123.07,Meta,6,Other
3300012864,Unclassified,43.07,-89.4,Meta,30,Unclassified
3300039745,Boreal forest/Taiga,60.2,24.97,Meta,41,Other
3300049744,Rhizosphere,29.41,-82.18,Meta,34,Rhizosphere
3300044734,Unclassified,40.38,-106.1,Meta,22,Unclassified
3300046543,Rhizosphere,46.12,-123.27,Meta,105,Rhizosphere
3300020983,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300020973,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300021170,Temperate forest,42.48,-72.18,Meta,72,Temperate forest
3300042138,Rhizosphere,41.18,-98.0,Meta,11,Rhizosphere
3300010400,Unclassified,42.39,-85.37,Meta,16,Unclassified
3300021180,Temperate forest,42.48,-72.18,Meta,82,Temperate forest
3300035490,Unclassified,47.51,-93.45,Meta,36,Unclassified
3300020900,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300052273,Temperate forest,40.99,-106.6,Meta,13,Temperate forest
3300057019,Temperate forest,41.12,-106.15,Meta,4,Temperate forest
3300048039,Peat,68.35,19.05,Meta,25,Peat
3300039539,Unclassified,-13.75,141.51,Meta,15,Unclassified
3300043210,Temperate forest,42.53,-72.19,Meta,4,Temperate forest
3300046678,Rhizosphere,46.12,-123.27,Meta,86,Rhizosphere
3300046688,Agricultural land,44.59,-123.19,Meta,3,Agricultural land
3300025917,Rhizosphere,42.39,-85.37,Meta,37,Rhizosphere
3300061648,Agricultural land,53.55,-114.2,Meta,38,Agricultural land
3300056792,Peat,68.35,19.05,Meta,24,Peat
3300020962,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300060668,Tundra,68.67,-149.38,Meta,81,Other
3300020995,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300035115,Rhizosphere,39.66,-79.91,Meta,2,Rhizosphere
3300043360,Watershed,38.96,-107.03,Meta,9,Other
3300039734,Unclassified,-42.81,147.44,Meta,5,Unclassified
3300046718,Agricultural land,46.12,-123.27,Meta,74,Agricultural land
3300047649,Peat,68.36,19.05,Meta,222,Peat
3300036900,Agricultural land,41.17,-96.41,Meta,17,Agricultural land
3300028711,Floodplain,38.92,-106.95,Meta,9,Other
3300047424,Grasslands,46.25,-119.73,Meta,1,Grasslands
3300034820,Rhizosphere,39.66,-79.91,Meta,1,Rhizosphere
3300044979,Temperate forest,42.3,-72.12,Meta,36,Temperate forest
3300009545,Rhizosphere,42.39,-85.37,Meta,269,Rhizosphere
3300044745,Watershed,38.94,-107.01,Meta,1,Other
3300045242,Temperate forest,47.55,-92.3,Meta,8,Temperate forest
3300020658,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300044252,Watershed,38.86,-107.09,Meta,1,Other
3300043623,Watershed,38.96,-107.03,Meta,3,Other
3300053081,Agricultural land,46.12,-123.27,Meta,43,Agricultural land
3300039976,Boreal forest/Taiga,61.09,25.74,Meta,22,Other
3300048041,Peat,68.36,19.05,Meta,184,Peat
3300045936,Tropical forest,32.58,-110.85,Meta,14,Tropical forest
3300027681,Temperate forest,38.88,-120.64,Meta,4,Temperate forest
3300044740,Agricultural land,14.75,-16.85,Meta,12,Agricultural land
3300026489,Temperate forest,44.23,-122.22,Meta,1,Temperate forest
3300002705,Unclassified,35.91,-79.05,Meta,102,Unclassified
3300061664,Agricultural land,53.55,-114.2,Meta,1,Agricultural land
3300060644,Boreal forest/Taiga,65.17,-147.52,Meta,187,Other
3300043365,Watershed,38.98,-107.04,Meta,1,Other
3300035110,Agricultural land,57.19,-2.21,Meta,21,Agricultural land
3300049730,Tropical forest,32.58,-110.85,Meta,14,Tropical forest
3300020990,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300049219,Grasslands,38.53,-121.78,Meta,7,Grasslands
3300045941,Tropical forest,32.58,-110.85,Meta,18,Tropical forest
3300049433,Unclassified,40.37,-106.11,Meta,128,Unclassified
3300040342,Boreal forest/Taiga,60.97,25.7,Meta,1,Other
3300031824,Rhizosphere,38.5,-121.7,Meta,16,Rhizosphere
3300034818,Rhizosphere,39.66,-79.91,Meta,4,Rhizosphere
3300044977,Temperate forest,42.3,-72.12,Meta,90,Temperate forest
3300043203,Temperate forest,42.53,-72.19,Meta,1,Temperate forest
3300001132,Tropical forest,18.0,-65.0,Meta,2,Tropical forest
3300046720,Botanical garden,44.59,-123.19,Meta,2,Other
3300039634,Unclassified,-17.09,145.62,Meta,3,Unclassified
3300020913,Temperate forest,42.48,-72.18,Meta,6,Temperate forest
3300021014,Temperate forest,42.48,-72.18,Meta,5,Temperate forest
3300049212,Grasslands,38.53,-121.78,Meta,7,Grasslands
3300049276,Agricultural land,38.55,-121.87,Meta,1,Agricultural land
3300020834,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300041971,Desert,33.31,-116.25,Meta,1,Other
3300039598,Unclassified,-30.19,120.66,Meta,3,Unclassified
3300036845,Temperate forest,-33.6,150.0,Meta,110,Temperate forest
3300049144,Unclassified,35.88,-106.3,Meta,126,Unclassified
3300031740,Temperate forest,39.08,-86.47,Meta,2,Temperate forest
3300047647,Peat,68.36,19.05,Meta,36,Peat
3300026921,Tropical forest,18.0,-65.0,Meta,2,Tropical forest
3300053172,Unclassified,35.88,-106.3,Meta,78,Unclassified
3300027063,Tropical forest,18.0,-65.0,Meta,7,Tropical forest
3300020758,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300042854,Floodplain,38.92,-106.95,Meta,18,Other
3300026854,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300046376,Temperate forest,35.69,-83.5,Meta,9,Temperate forest
3300044982,Temperate forest,42.3,-72.12,Meta,51,Temperate forest
3300024249,Temperate forest,40.44,-87.03,Meta,1,Temperate forest
3300031745,Loam,33.09,-117.15,Meta,1,Other
3300051239,Agricultural land,45.27,-97.84,Meta,39,Agricultural land
3300042696,Unclassified,37.28,127.9,Meta,45,Unclassified
3300049168,Unclassified,35.88,-106.3,Meta,83,Unclassified
3300030336,Agricultural land,42.67,-77.03,Meta,3,Agricultural land
3300036840,Agricultural land,26.65,-80.63,Meta,8,Agricultural land
3300049045,Grasslands,38.53,-121.78,Meta,11,Grasslands
3300056815,Peat,68.35,19.05,Meta,110,Peat
3300043254,Temperate forest,42.53,-72.19,Meta,19,Temperate forest
3300051103,Agricultural land,45.27,-97.84,Meta,16,Agricultural land
3300031989,Unclassified,10.9,-85.73,Meta,14,Unclassified
3300025972,Rhizosphere,42.39,-85.37,Meta,75,Rhizosphere
3300027968,Unclassified,40.8,-76.34,Meta,72,Unclassified
3300012801,Unclassified,43.07,-89.4,Meta,22,Unclassified
3300025916,Rhizosphere,42.48,-85.45,Meta,22,Rhizosphere
3300027019,Tropical forest,18.0,-65.0,Meta,14,Tropical forest
3300039523,Agricultural land,40.3,-89.94,Meta,1,Agricultural land
3300046725,Agricultural land,44.59,-123.19,Meta,2,Agricultural land
3300060744,Temperate forest,44.97,-110.58,Meta,31,Temperate forest
3300041820,Grasslands,39.0,-107.08,Meta,1,Grasslands
3300046498,Agricultural land,44.59,-123.19,Meta,1,Agricultural land
3300043636,Watershed,38.95,-107.07,Meta,1,Other
3300047642,Peat,68.36,19.05,Meta,242,Peat
3300021405,Temperate forest,42.48,-72.18,Meta,67,Temperate forest
3300043620,Watershed,38.86,-107.1,Meta,3,Other
3300051166,Peat,68.36,19.05,Meta,161,Peat
3300036821,Temperate forest,-33.6,150.0,Meta,25,Temperate forest
3300039518,Unclassified,63.88,-149.23,Meta,25,Unclassified
3300020147,Desert,33.3,-116.25,Meta,16,Other
3300026496,Temperate forest,44.23,-122.22,Meta,2,Temperate forest
3300036647,Rhizosphere,30.26,-88.24,Meta,3,Rhizosphere
2199352024,Unclassified,56.03,-2.82,Meta,3,Unclassified
3300024224,Temperate forest,40.44,-87.03,Meta,1,Temperate forest
3300026945,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300044743,Watershed,38.93,-106.97,Meta,1,Other
3300010863,Tropical forest,9.11,-79.84,Meta,3,Tropical forest
3300050131,Peat,68.35,19.05,Meta,84,Peat
3300035113,Rhizosphere,46.11,-122.99,Meta,18,Rhizosphere
3300049733,Tropical forest,32.58,-110.85,Meta,33,Tropical forest
3300046397,Temperate forest,35.68,-83.48,Meta,3,Temperate forest
3300047442,Agricultural land,44.59,-123.19,Meta,1,Agricultural land
3300046698,Peat,68.35,19.05,Meta,177,Peat
3300027874,Tropical forest,9.11,-79.84,Meta,15,Tropical forest
3300005471,Rhizosphere,42.39,-85.37,Meta,86,Rhizosphere
3300060729,Temperate forest,44.95,-110.54,Meta,13,Temperate forest
3300037618,Grasslands,41.88,-89.35,Meta,1,Grasslands
3300049265,Agricultural land,38.55,-121.87,Meta,1,Agricultural land
3300050391,Peat,68.36,19.05,Meta,212,Peat
3300026866,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300045013,Agricultural land,14.75,-16.85,Meta,10,Agricultural land
3300044842,Rhizosphere,14.75,-16.85,Meta,37,Rhizosphere
3300031938,Agricultural land,37.89,-122.3,Meta,41,Agricultural land
3300035169,Agricultural land,57.19,-2.21,Meta,20,Agricultural land
3300043363,Watershed,38.96,-107.03,Meta,2,Other
3300010166,Grasslands,38.87,-122.43,Meta,17,Grasslands
3300049435,Unclassified,40.38,-106.1,Meta,44,Unclassified
3300020928,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
2140918002,Unclassified,44.06,-85.38,Meta,2,Unclassified
3300049260,Temperate forest,33.67,-117.46,Meta,10,Temperate forest
